# The private dictionary the pack ships (Wave 4a section 5.3).
# Generated by tools/private-dict/extract.py from /tmp/claude-1000/-home-nima-Projects-server-design/1d5d06e1-5744-4aa1-a79e-67851b5b931b/scratchpad/pydicom_private_dict.py
# pydicom is MIT licensed; its private dictionary is generated from the GDCM
# project's, which is BSD 3-clause. Both notices are in the pack's
# PROVENANCE.md. Columns: creator, group, offset, vr, vm, name.
# 449 creators, 10507 elements; 38 wildcard entries left out.
ADAC_IMG	0019	02	IS	1	Ver200 ADAC Pegasys File Size
ADAC_IMG	0019	10	LO	2	ADAC Header Signature
ADAC_IMG	0019	11	US	1	Number of ADAC Headers
ADAC_IMG	0019	12	IS	1-n	ADAC Header/Image Sizes
ADAC_IMG	0019	20	OB	1	ADAC Pegasys Headers
ADAC_IMG	0019	21	US	1	Ver200 Number of ADAC Headers
ADAC_IMG	0019	41	IS	1-n	Ver200 ADAC Header/Image Size
ADAC_IMG	0019	61	OB	1	Ver200 ADAC Pegasys Headers
ADAC_IMG	7043	00	SH	1	Cardiac Stress State
ADAC_IMG	7043	10	LO	1	Philips NM Private Group
AEGIS_DICOM_2.00	0003	00	US	1-n	Unknown
AEGIS_DICOM_2.00	0005	00	US	1-n	Unknown
AEGIS_DICOM_2.00	0009	00	US	1-n	Unknown
AEGIS_DICOM_2.00	0019	00	US	1-n	Unknown
AEGIS_DICOM_2.00	0029	00	US	1-n	Unknown
AEGIS_DICOM_2.00	1369	00	US	1-n	Unknown
AGFA	0009	10	LO	1	Unknown
AGFA	0009	11	LO	1	Unknown
AGFA	0009	13	LO	1	Unknown
AGFA	0009	14	LO	1	Unknown
AGFA	0009	15	LO	1	Unknown
AGFA	0019	10	SH	1	Private Identification Code
AGFA	0019	11	LO	3	Identification Data (Note 2)
AGFA	0019	13	LO	1	Sensitometry Name
AGFA	0019	14	ST	3	Window/Level List (Note 3)
AGFA	0019	15	LO	1	Dose Monitoring List
AGFA	0019	16	LO	3	Other Info (Note 5)
AGFA	0019	1A	LO	1	Clipped Exposure Deviation
AGFA	0019	1B	LO	1	Logarithmic PLT Full Scale
AGFA	0019	60	US	1	Total number of series
AGFA	0019	61	SH	1	Session Number
AGFA	0019	62	SH	1	ID Station name
AGFA	0019	65	US	1	Number of images in study to be transmitted (only sent with autoverify: on)
AGFA	0019	70	US	1	Total number of images
AGFA	0019	80	ST	1	Geometrical Transformations
AGFA	0019	81	ST	1	Roam Origin
AGFA	0019	82	US	1	Zoom factor
AGFA	0019	93	CS	1	Status
AGFA PACS Archive Mirroring 1.0	0031	00	CS	1	Unknown
AGFA PACS Archive Mirroring 1.0	0031	01	UL	1	Unknown
AGFA-AG_HPState	0071	18	SQ	1	Unknown
AGFA-AG_HPState	0071	19	SQ	1	Unknown
AGFA-AG_HPState	0071	1A	SQ	1	Unknown
AGFA-AG_HPState	0071	1C	SQ	1	Unknown
AGFA-AG_HPState	0071	1E	SQ	1	Unknown
AGFA-AG_HPState	0071	20	FL	1-n	Unknown
AGFA-AG_HPState	0071	21	FD	1-n	Unknown
AGFA-AG_HPState	0071	22	FD	1-n	Unknown
AGFA-AG_HPState	0071	23	FD	1-n	Unknown
AGFA-AG_HPState	0071	24	FD	1	Unknown
AGFA-AG_HPState	0073	23	SH	1	Unknown
AGFA-AG_HPState	0073	24	SQ	1	Unknown
AGFA-AG_HPState	0073	28	SQ	1	Unknown
AGFA-AG_HPState	0073	80	FL	1	Unknown
AGFA-AG_HPState	0075	10	LO	1	Unknown
AGFA-AG_HPState	0087	01	LO	1	Unknown
AGFA-AG_HPState	0087	02	LO	1	Unknown
AGFA_ADC_Compact	0019	05	ST	1	Data stream from cassette
AGFA_ADC_Compact	0019	10	LO	1	Private Identification Code
AGFA_ADC_Compact	0019	30	ST	1	Set of destination types
AGFA_ADC_Compact	0019	40	ST	1	Set of destination Ids
AGFA_ADC_Compact	0019	50	ST	1	Set of processing codes
AGFA_ADC_Compact	0019	60	US	1	Number of series in study
AGFA_ADC_Compact	0019	61	US	1	Session Number
AGFA_ADC_Compact	0019	62	SH	1	ID station name
AGFA_ADC_Compact	0019	70	US	1	Number of images in series
AGFA_ADC_Compact	0019	71	US	1	Break condition
AGFA_ADC_Compact	0019	72	US	1	Wait (or Hold) flag
AGFA_ADC_Compact	0019	73	US	1	ScanRes flag
AGFA_ADC_Compact	0019	74	SH	1	Operation code
AGFA_ADC_Compact	0019	95	CS	1	Image quality
ALOKA:1.2.392.200039.103.2	0009	00	SH	1	Unknown
ALOKA:1.2.392.200039.103.2	0009	04	US	1-n	Unknown
ALOKA:1.2.392.200039.103.2	0009	06	US	1-n	Unknown
ALOKA:1.2.392.200039.103.2	0009	0A	SH	1	Unknown
ALOKA:1.2.392.200039.103.2	0009	20	CS	1	Unknown
ALOKA:1.2.392.200039.103.2	0009	22	CS	1	Unknown
ALOKA:1.2.392.200039.103.2	0009	24	CS	1	Unknown
ALOKA:1.2.392.200039.103.2	0009	26	IS	1	Unknown
ALOKA:1.2.392.200039.103.2	0009	28	IS	1	Unknown
ALOKA:1.2.392.200039.103.2	0009	2A	DS	1	Unknown
ALOKA:1.2.392.200039.103.2	0009	30	FD	1	Unknown
ALOKA:1.2.392.200039.103.2	0009	32	DS	1	Unknown
ALOKA:1.2.392.200039.103.2	0009	34	CS	1	Unknown
ALOKA:1.2.392.200039.103.2	0019	08	FD	1	Unknown
ALOKA:1.2.392.200039.103.2	0019	0C	CS	1	Unknown
ALOKA:1.2.392.200039.103.2	0019	0E	DS	1	Unknown
ALOKA:1.2.392.200039.103.2	0019	18	SL	1	Unknown
ALOKA:1.2.392.200039.103.2	0019	1A	SL	1	Unknown
ALOKA:1.2.392.200039.103.2	0019	40	SS	1	Unknown
ALOKA:1.2.392.200039.103.2	0019	46	US	1	Unknown
ALOKA:1.2.392.200039.103.2	0019	50	SL	1	Unknown
ALOKA:1.2.392.200039.103.2	0019	52	DS	1	Unknown
ALOKA:1.2.392.200039.103.2	0019	54	DS	1	Unknown
ALOKA:1.2.392.200039.103.2	0019	56	FD	1	Unknown
AMI Annotations_01	3101	10	SQ	1	AMI Annotation Sequence (RET)
AMI Annotations_02	3101	20	SQ	1	AMI Annotation Sequence (RET)
AMI ImageContextExt_01	3107	A0	CS	1	AMI Window Function (RET)
AMI ImageContextExt_01	3107	B0	DS	1	AMI Window Slope (RET)
AMI ImageContext_01	3109	10	CS	1	AMI Window Invert (RET)
AMI ImageContext_01	3109	20	IS	1	AMI Window Center (RET)
AMI ImageContext_01	3109	30	IS	1	AMI Window Widith (RET)
AMI ImageContext_01	3109	40	CS	1	AMI Pixel Aspect Ratio Swap (RET)
AMI ImageContext_01	3109	50	CS	1	AMI Enable Averaging (RET)
AMI ImageContext_01	3109	60	CS	1	AMI Quality (RET)
AMI ImageContext_01	3109	70	CS	1	AMI Viewport Annotation Level (RET)
AMI ImageContext_01	3109	80	CS	1	AMI Show Image Annotation (RET)
AMI ImageContext_01	3109	90	CS	1	AMI Show Image Overlay (RET)
AMI ImageTransform_01	3107	10	DS	1	AMI Transformation Matrix (RET)
AMI ImageTransform_01	3107	20	DS	1	AMI Center Offset (RET)
AMI ImageTransform_01	3107	30	DS	1	AMI Magnification (RET)
AMI ImageTransform_01	3107	40	CS	1	AMI Magnification Type (RET)
AMI ImageTransform_01	3107	50	DS	1	AMI Displayed Area (RET)
AMI ImageTransform_01	3107	60	DS	1	AMI Calibration Factor (RET)
AMI Sequence AnnotElements_01	3105	10	DS	1	AMI Annotation Element Position
AMI Sequence AnnotElements_01	3105	20	LT	1	AMI Annotation Element Text
AMI Sequence Annotations_01	3103	10	CS	1	AMI Annotation Sequence (RET)
AMI Sequence Annotations_01	3103	20	UI	1	AMI Annotation UID (RET)
AMI Sequence Annotations_01	3103	30	US	1	AMI Annotation Color (RET)
AMI Sequence Annotations_01	3103	40	FD	1	FontSize
AMI Sequence Annotations_01	3103	50	CS	1	AMI Annotation Line Style (RET)
AMI Sequence Annotations_01	3103	60	SQ	1	AMI Annotation Elements (RET)
AMI Sequence Annotations_01	3103	70	SH	1	AMI Annotation Label (RET)
AMI Sequence Annotations_01	3103	80	PN	1	AMI Annotation Creator (RET)
AMI Sequence Annotations_01	3103	90	PN	1	AMI Annotation Modifiers (RET)
AMI Sequence Annotations_01	3103	A0	DA	1	AMI Annotation Creation Date (RET)
AMI Sequence Annotations_01	3103	B0	TM	1	AMI Annotation Creation Time (RET)
AMI Sequence Annotations_01	3103	C0	DA	1	AMI Annotation Modification Dates (RET)
AMI Sequence Annotations_01	3103	D0	TM	1	AMI Annotation Modification Times (RET)
AMI Sequence Annotations_01	3103	E0	US	1	AMI Annotation Frame Number (RET)
AMI Sequence Annotations_02	3103	10	CS	1	AMI Annotation Sequence (RET)
AMI Sequence Annotations_02	3103	20	UI	1	AMI Annotation UID (RET)
AMI Sequence Annotations_02	3103	30	US	1	AMI Annotation Color (RET)
AMI Sequence Annotations_02	3103	50	CS	1	AMI Annotation Line Style (RET)
AMI Sequence Annotations_02	3103	60	SQ	1	AMI Annotation Elements (RET)
AMI Sequence Annotations_02	3103	70	SH	1	AMI Annotation Label (RET)
AMI Sequence Annotations_02	3103	80	PN	1	AMI Annotation Creator (RET)
AMI Sequence Annotations_02	3103	90	PN	1	AMI Annotation Modifiers (RET)
